seed,pid,flavor,x,Q,bT,F_NP,ftilde,x_ftilde,b_ftilde,b_x_ftilde
1003,2,u,0.1,10.0,1.975,0.5700866730624936,2.5177343683734854,0.25177343683734854,4.972525377537634,0.4972525377537634
1003,2,u,0.1,10.0,2.0,0.5543776066220181,2.4460323894705773,0.24460323894705774,4.892064778941155,0.4892064778941155
1003,2,u,0.1,10.0,2.025,0.5390031584295513,2.3760059668552476,0.23760059668552477,4.811412082881876,0.4811412082881877
1003,2,u,0.1,10.0,2.0500000000000003,0.5239716406976431,2.307678367499969,0.2307678367499969,4.730740653374936,0.4730740653374937
1003,2,u,0.1,10.0,2.075,0.509333563938247,2.2412593223135375,0.22412593223135377,4.650613093800591,0.4650613093800591
1003,2,u,0.1,10.0,2.1,0.49511948740009176,2.1768709119590572,0.21768709119590574,4.57142891511402,0.4571428915114021
1003,2,u,0.1,10.0,2.125,0.48133735447875875,2.114536197128806,0.2114536197128806,4.493389418898713,0.4493389418898713
1003,2,u,0.1,10.0,2.15,0.46804475765649095,2.0544967854147558,0.20544967854147558,4.417168088641724,0.44171680886417247
1003,2,u,0.1,10.0,2.1750000000000003,0.4552038497955917,1.9965755520428246,0.19965755520428247,4.342551825693144,0.4342551825693144
1003,2,u,0.1,10.0,2.2,0.44290136131043306,1.9411425123593433,0.19411425123593434,4.270513527190555,0.4270513527190556
1003,2,u,0.1,10.0,2.225,0.4310540798061429,1.8878228535822144,0.18878228535822145,4.200405849220427,0.42004058492204277
1003,2,u,0.1,10.0,2.25,0.41977765596320044,1.8371136836219335,0.18371136836219337,4.133505788149351,0.41335057881493503
1003,2,u,0.1,10.0,2.275,0.4089465780910894,1.7884564921976431,0.1788456492197643,4.068738519749638,0.40687385197496384
1003,2,u,0.1,10.0,2.3000000000000003,0.3987032115637379,1.742465486507661,0.1742465486507661,4.00767061896762,0.4007670618967621
1003,2,u,0.1,10.0,2.325,0.38888498780785896,1.69842185010641,0.169842185010641,3.948830801497403,0.3948830801497404
1003,2,u,0.1,10.0,2.35,0.37965740394577246,1.6570409266111576,0.16570409266111577,3.8940461775362207,0.38940461775362206
1003,2,u,0.1,10.0,2.375,0.37082734823124114,1.6174723913286477,0.1617472391328648,3.8414969294055386,0.38414969294055384
1003,2,u,0.1,10.0,2.4000000000000004,0.3625789250063273,1.5805127196939748,0.1580512719693975,3.79323052726554,0.37932305272655403
1003,2,u,0.1,10.0,2.4250000000000003,0.3546954924247248,1.5452109041687117,0.15452109041687118,3.747136442609126,0.37471364426091264
1003,2,u,0.1,10.0,2.45,0.34737478184191944,1.5124226397343563,0.15124226397343565,3.705435467349173,0.37054354673491735
1003,2,u,0.1,10.0,2.475,0.34038387105067164,1.4811279499360714,0.14811279499360716,3.665791676091777,0.36657916760917775
1003,2,u,0.1,10.0,2.5,0.33392904429453985,1.4522195072546136,0.14522195072546137,3.630548768136534,0.3630548768136534
1003,2,u,0.1,10.0,2.5250000000000004,0.32776779156037905,1.4246375265702154,0.14246375265702155,3.597209754589794,0.35972097545897946
1003,2,u,0.1,10.0,2.5500000000000003,0.32211001793944183,1.399290111428303,0.1399290111428303,3.568189784142173,0.35681897841421734
1003,2,u,0.1,10.0,2.575,0.31670994675601416,1.3751051073175917,0.13751051073175918,3.540895651342799,0.35408956513427986
1003,2,u,0.1,10.0,2.6,0.31177651249012084,1.3529860517771783,0.13529860517771783,3.517763734620664,0.35177637346206636
1003,2,u,0.1,10.0,2.625,0.3070661747733127,1.3318722185196934,0.13318722185196935,3.496164573614195,0.34961645736141955
1003,2,u,0.1,10.0,2.6500000000000004,0.3027827549203053,1.3126445921631908,0.1312644592163191,3.478508169232456,0.34785081692324565
1003,2,u,0.1,10.0,2.6750000000000003,0.298689746547922,1.2942745447251993,0.12942745447251994,3.4621844071399086,0.3462184407139908
1003,2,u,0.1,10.0,2.7,0.2949821631008619,1.2776045151192814,0.12776045151192814,3.44953219082206,0.344953219082206
1003,2,u,0.1,10.0,2.725,0.2914346616007438,1.2616556961082526,0.12616556961082526,3.4380117718949883,0.3438011771894989
1003,2,u,0.1,10.0,2.75,0.288230304184061,1.2472184191202285,0.12472184191202285,3.4298506525806283,0.3429850652580628
1003,2,u,0.1,10.0,2.7750000000000004,0.28515823486288705,1.233377893407077,0.1233377893407077,3.422623654204639,0.3422623654204639
1003,2,u,0.1,10.0,2.8000000000000003,0.282386809794651,1.2208604985499656,0.12208604985499656,3.418409395939904,0.3418409395939904
1003,2,u,0.1,10.0,2.825,0.27972253414063775,1.2088276875487303,0.12088276875487303,3.414938217325163,0.34149382173251636
1003,2,u,0.1,10.0,2.85,0.2773168005043473,1.1979322203694727,0.11979322203694727,3.414106828052997,0.34141068280529974
1003,2,u,0.1,10.0,2.875,0.2749957424726933,1.1874213810207082,0.11874213810207082,3.413836470434536,0.34138364704345364
1003,2,u,0.1,10.0,2.9000000000000004,0.27289192942538293,1.177866381415144,0.11778663814151441,3.415812506103918,0.3415812506103918
1003,2,u,0.1,10.0,2.9250000000000003,0.27085287279614195,1.1686076790006823,0.11686076790006823,3.418177461076996,0.3418177461076996
1003,2,u,0.1,10.0,2.95,0.2689907796676443,1.1601284082133958,0.11601284082133959,3.422378804229518,0.34223788042295183
1003,2,u,0.1,10.0,2.975,0.26717603408180646,1.1518684408693485,0.11518684408693486,3.4268086115863117,0.3426808611586312
1003,2,u,0.1,10.0,3.0,0.2654993630082252,1.1442181311785335,0.11442181311785336,3.432654393535601,0.34326543935356013
1003,2,u,0.1,10.0,3.0250000000000004,0.26385496165876215,1.1367206083611527,0.11367206083611528,3.4385798402924874,0.3438579840292488
1003,2,u,0.1,10.0,3.0500000000000003,0.26231120150030207,1.1296697943894098,0.11296697943894099,3.4454928728877,0.34454928728877005
1003,2,u,0.1,10.0,3.075,0.26078684302465266,1.1227151297698503,0.11227151297698504,3.45234902404229,0.34523490240422905
1003,2,u,0.1,10.0,3.1,0.2593273487299485,1.116051841065457,0.1116051841065457,3.459760707302917,0.34597607073029174
1003,2,u,0.1,10.0,3.125,0.2578764967169875,1.1094374411326826,0.11094374411326827,3.4669920035396333,0.3466992003539633
1003,2,u,0.1,10.0,3.1500000000000004,0.2564567031548736,1.102967987543978,0.1102967987543978,3.474349160763531,0.34743491607635313
1003,2,u,0.1,10.0,3.1750000000000003,0.2550367684838792,1.0965089093148226,0.10965089093148227,3.481415787074562,0.3481415787074562
1003,2,u,0.1,10.0,3.2,0.25361628701433203,1.0900581730838286,0.10900581730838287,3.4881861538682517,0.34881861538682524
1003,2,u,0.1,10.0,3.225,0.252188728800959,1.083587442576947,0.1083587442576947,3.494569502310654,0.3494569502310654
