dataset,norm_scale,norm_pull
E288_200,1.002324104309082,0.015494028106331825
E288_300,0.9782723784446716,-0.14485080540180206
E288_400,0.9953203797340393,-0.03119746781885624
E605,1.0139639377593994,0.0930929183959961
E772,0.9978986382484436,-0.014009078033268452
CDF_RUN_1,1.0322544574737549,0.8270373344421387
CDF_RUN_2,0.984582781791687,-0.2658141255378723
D0_RUN_1,0.9410350918769836,-1.3401116132736206
LHCb_7,1.0,0.0
