row_id,dataset,local_index,qT,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,A,PreFactor,CS,dA,error,frac_error,sysNorm,sysP2P,W_CS_baseline,Y_CS,matched_CS_baseline,data_over_baseline,rel_residual,qT_over_Q,FO_NLO_real_dev_raw_CS,nlo_real_tail_repair,nlo_real_tail_repair_factor,FO_NLO_real_dev_CS,singular_NLO_dev_CS,raw_Y_NLO_dev_CS,raw_Y_positive,nlo_y_component,component_Y_CS,tail_switch,Y_unclipped_CS,Y_was_clipped,Y_over_W,FO_over_singular,nlo_singular_mode,nlo_singular_rsub,nlo_singular_power,nlo_singular_damp_kind,nlo_singular_damping,nlo_real_convention,nlo_singular_convention,nlo_alpha_convention,error_original,collins_sigma_factorization,collins_delta_rel,collins_turn_on,collins_r0,collins_width,collins_lambda,collins_power,collins_dataset_qmax,collins_error_inflation,source_file,sysNorm_rel,sysP2P_rel,sigma_uncorr,norm_rel,ptp_rel_used,norm_rel_used,target_used,sigma_used,Y_CS_used,dataset_norm_factor,pred_W_CS_raw_before_dataset_norm,pred_match_CS_raw_before_dataset_norm,pred_W_CS,pred_match_CS,pull
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,49.6621421069927,-0.0,49.6621421069927,0.0796122381809884,227.24360438507983,0.0222222222222222,0.1455042322175805,mcfm_logistic,1.0,0.1455042322175805,9.209210031209595,-9.063705798992016,False,raw,-9.063705798992016,0.0,-0.0,False,-0.0,0.0157998603272672,asymptotic_damped,0.1,2.0,exp,0.9518167844230891,base,base,alpha_over_pi,0.201142857,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.201142857,0.15,0.0,0.15,3.9537144,0.20114286,-0.0,1.0023241,4.0008955,4.0008955,4.010194,4.010194,0.28079274
E288_200:1,E288_200,1,0.3,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,5.88,0.53030303,11.088,0.24,0.452571429,0.040816327,15%,0.00%,70.03442625157534,-0.0,70.03442625157534,0.1583221366042188,130.24778515476137,0.0666666666666666,0.3788646907777629,mcfm_logistic,1.0,0.3788646907777629,8.534454239962159,-8.155589549184397,False,raw,-8.155589549184397,0.0,-0.0,False,-0.0,0.0443923747348421,asymptotic_damped,0.1,2.0,exp,0.6411803884299546,base,base,alpha_over_pi,0.452571429,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.452571429,0.15,0.0,0.15,11.088,0.45257142,-0.0,1.0023241,10.930294,10.930294,10.955697,10.955697,-0.2923367
E288_200:2,E288_200,2,0.5,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,4.75,0.318181818,14.92857143,0.23,1.3693029877371603,0.048421053,15%,0.00%,-8.833378696233371,0.0,-8.833378696233371,-1.6900182753814994,-32.87226301398445,0.1111111111111111,0.552139180186494,mcfm_logistic,1.0,0.552139180186494,-0.7926119847074957,1.3447511648939896,True,raw,1.3447511648939896,0.0,0.0,False,-0.0,-0.6966071556314589,asymptotic_damped,0.1,2.0,exp,0.2909604588643103,base,base,alpha_over_pi,0.722857143,1.1629566728987766,0.0779014039187791,0.1262002743484222,0.1,0.05,0.5,2.0,0.2,1.894292670408267,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,1.3693029877371603,0.15,0.0,0.15,14.928572,1.369303,0.0,1.0023241,15.209509,15.209509,15.244858,15.244858,0.23098327
E288_200:3,E288_200,3,0.7,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,3.69,0.227272727,16.236,0.22,19.66739176566626,0.059620596,15%,0.00%,-44.71517692177055,0.0,-44.71517692177055,-0.363098194342493,-62.96609186133322,0.1555555555555555,0.6747273809947182,mcfm_logistic,1.0,0.6747273809947182,-0.8879065184611256,1.5626338994558435,True,raw,1.5626338994558435,0.0,0.0,False,-0.0,-0.7599081288018038,asymptotic_damped,0.1,2.0,exp,0.0889435761251494,base,base,alpha_over_pi,0.968,19.64355555555554,1.2098765432098757,1.0,0.1,0.05,0.5,2.0,0.2,20.317553476927955,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,19.66739176566626,0.15,0.0,0.15,16.236,19.66739,0.0,1.0023241,16.531038,16.531038,16.569458,16.569458,0.016954865
E288_200:11,E288_200,11,0.1,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.63,1.590909091,1.024571429,0.11,0.069142857,0.067484663,15%,0.00%,15.24106681781975,-0.0,15.24106681781975,0.0672243906051299,205.6104709242742,0.0181818181818181,0.0259917888618865,mcfm_logistic,1.0,0.0259917888618865,3.050400014075917,-3.024408225214031,False,raw,-3.024408225214031,0.0,-0.0,False,-0.0,0.0085207804687741,asymptotic_damped,0.1,2.0,exp,0.9674825879029632,base,base,alpha_over_pi,0.069142857,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.069142857,0.15,0.0,0.15,1.0245714,0.069142856,-0.0,1.0023241,1.0056889,1.0056889,1.0080262,1.0080262,-0.23928975
E288_200:12,E288_200,12,0.3,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.44,0.53030303,2.715428571,0.08,0.150857143,0.055555556,15%,0.00%,21.36669701206773,-0.0,21.36669701206773,0.1270869601167812,123.63530204908976,0.0545454545454545,0.0643546354062021,mcfm_logistic,1.0,0.0643546354062021,3.149931103877537,-3.0855764684713347,False,raw,-3.0855764684713347,0.0,-0.0,False,-0.0,0.0204304898373752,asymptotic_damped,0.1,2.0,exp,0.7426572389044386,base,base,alpha_over_pi,0.150857143,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.150857143,0.15,0.0,0.15,2.7154286,0.15085714,-0.0,1.0023241,2.736226,2.736226,2.7425854,2.7425854,0.18001688
E288_200:13,E288_200,13,0.5,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.19,0.318181818,3.74,0.07,0.22,0.058823529,15%,0.00%,-3.080050295841552,0.0,-3.080050295841552,-1.2142658855439672,-31.0002286174616,0.0909090909090909,0.0900164163923354,mcfm_logistic,1.0,0.0900164163923354,-0.5093411301769498,0.5993575465692853,True,raw,0.5993575465692853,0.0,0.0,False,-0.0,-0.1767310964285624,asymptotic_damped,0.1,2.0,exp,0.4376016396389107,base,base,alpha_over_pi,0.22,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.22,0.15,0.0,0.15,3.74,0.22,0.0,1.0023241,3.7403383,3.7403383,3.7490313,3.7490313,0.041051343
E288_200:14,E288_200,14,0.7,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.04,0.227272727,4.576,0.07,2.127501747080476,0.067307692,15%,0.00%,-14.159282527497938,0.0,-14.159282527497938,-0.3231802170140478,-60.8288393749933,0.1272727272727272,0.1061508891442954,mcfm_logistic,1.0,0.1061508891442954,-0.7059023553125943,0.8120532444568898,True,raw,0.8120532444568898,0.0,0.0,False,-0.0,-0.15037616512455,asymptotic_damped,0.1,2.0,exp,0.1979314123158873,base,base,alpha_over_pi,0.308,2.105088996653224,0.4600281898280646,0.5679939894815906,0.1,0.05,0.5,2.0,0.2,6.907473204806738,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,2.127501747080476,0.15,0.0,0.15,4.576,2.1275017,0.0,1.0023241,3.8638945,3.8638945,3.8728745,3.8728745,-0.3304936
E288_200:15,E288_200,15,0.9,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.601,0.176767677,3.399942857,0.051,4.561123754578445,0.084858569,15%,0.00%,2.1556561974590847,0.0,2.1556561974590847,1.5772194383351024,-4.312738467102857,0.1636363636363636,0.1147601787703995,mcfm_logistic,1.0,0.1147601787703995,0.0004980735381047,0.1142621052322948,True,raw,0.1142621052322948,0.0,0.0,False,0.0,230.40810240006857,asymptotic_damped,0.1,2.0,exp,0.0687219964063596,base,base,alpha_over_pi,0.288514286,4.551989610198346,1.338842975206611,1.0,0.1,0.05,0.5,2.0,0.2,15.809004877416868,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,4.561123754578445,0.15,0.0,0.15,3.3999429,4.561124,0.0,1.0023241,3.279516,3.279516,3.287138,3.287138,-0.024731819
E288_200:25,E288_200,25,0.1,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.399,1.590909091,0.2508,0.043,0.027028571,0.107769424,15%,0.00%,4.63627094381602,-0.0,4.63627094381602,0.0540951991458833,162.25315588515647,0.0153846153846153,0.0049634012066976,mcfm_logistic,1.0,0.0049634012066976,0.9853924097983368,-0.9804290085916392,False,raw,-0.9804290085916392,0.0,-0.0,False,-0.0,0.0050369793367024,asymptotic_damped,0.1,2.0,exp,0.9766092663190326,base,base,alpha_over_pi,0.027028571,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.027028571,0.15,0.0,0.15,0.2508,0.027028572,-0.0,1.0023241,0.23714593,0.23714593,0.23769708,0.23769708,-0.48478085
E288_200:26,E288_200,26,0.3,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.342,0.53030303,0.644914286,0.025,0.047142857,0.073099415,15%,0.00%,6.468218471601967,-0.0,6.468218471601967,0.099705087085637,123.5246346143588,0.0461538461538461,0.0117812241068084,mcfm_logistic,1.0,0.0117812241068084,1.0770075391324505,-1.0652263150256418,False,raw,-1.0652263150256418,0.0,-0.0,False,-0.0,0.0109388501739722,asymptotic_damped,0.1,2.0,exp,0.8081417913768859,base,base,alpha_over_pi,0.047142857,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.047142857,0.15,0.0,0.15,0.64491427,0.047142856,-0.0,1.0023241,0.6717651,0.6717651,0.6733263,0.6733263,0.6026797
E288_200:27,E288_200,27,0.5,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.333,0.318181818,1.046571429,0.022,0.069142857,0.066066066,15%,0.00%,-1.02854019169525,0.0,-1.02854019169525,-1.0175309020010497,-30.0119449894188,0.0769230769230769,0.0159143959127149,mcfm_logistic,1.0,0.0159143959127149,-0.2453208893811101,0.2612352852938251,True,raw,0.2612352852938251,0.0,0.0,False,-0.0,-0.0648717520667051,asymptotic_damped,0.1,2.0,exp,0.5533768878965243,base,base,alpha_over_pi,0.069142857,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.069142857,0.15,0.0,0.15,1.0465714,0.069142856,0.0,1.0023241,0.99603444,0.99603444,0.9983493,0.9983493,-0.69742656
E288_200:28,E288_200,28,0.7,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.255,0.227272727,1.122,0.02,0.0972776376955409,0.078431373,15%,0.00%,-4.4150624954412665,0.0,-4.4150624954412665,-0.2541300380591467,-62.921164720923485,0.1076923076923076,0.0181898521739581,mcfm_logistic,1.0,0.0181898521739581,-0.3830520027779194,0.4012418549518775,True,raw,0.4012418549518775,0.0,0.0,False,-0.0,-0.0474866389995198,asymptotic_damped,0.1,2.0,exp,0.3135603875767511,base,base,alpha_over_pi,0.088,0.0414600867778267,0.0369519489998455,0.0637232589895296,0.1,0.05,0.5,2.0,0.2,1.105427701085692,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.0972776376955409,0.15,0.0,0.15,1.122,0.09727764,0.0,1.0023241,1.1631279,1.1631279,1.1658311,1.1658311,0.45057744
E288_200:29,E288_200,29,0.9,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.181,0.176767677,1.023942857,0.017,0.8542739936960341,0.093922652,15%,0.00%,0.5855929623931342,0.0,0.5855929623931342,1.7485573132837315,-4.55800541974754,0.1384615384615384,0.0191103411908524,mcfm_logistic,1.0,0.0191103411908524,-0.0064069981043401,0.0255173392951926,True,raw,0.0255173392951926,0.0,0.0,False,0.0,-2.9827293343363133,asymptotic_damped,0.1,2.0,exp,0.1470239524980233,base,base,alpha_over_pi,0.096171429,0.8488433969522704,0.828994890827458,0.8648156577150649,0.1,0.05,0.5,2.0,0.2,8.882825206808917,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.8542739936960341,0.15,0.0,0.15,1.0239428,0.854274,0.0,1.0023241,1.159371,1.159371,1.1620655,1.1620655,0.16168429
E288_200:30,E288_200,30,1.1,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.13,0.144628099,0.898857143,0.014,1.2907557468380697,0.107692308,15%,0.00%,3.294017164193166,-0.0,3.294017164193166,0.2728756707071274,24.74338864868973,0.1692307692307692,0.0190342790407167,mcfm_logistic,1.0,0.0190342790407167,0.0344568365013004,-0.0154225574605837,False,raw,-0.0154225574605837,0.0,-0.0,False,-0.0,0.5524093612017563,asymptotic_damped,0.1,2.0,exp,0.0570455432700749,base,base,alpha_over_pi,0.0968,1.2871208793254434,1.431952662721893,1.0,0.1,0.05,0.5,2.0,0.2,13.334253583037908,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,1.2907557468380697,0.15,0.0,0.15,0.8988571,1.2907557,-0.0,1.0023241,1.0055022,1.0055022,1.0078391,1.0078391,0.08443268
E288_200:39,E288_200,39,0.1,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0945,1.590909091,0.0594,0.0188,0.011817143,0.198941799,15%,0.00%,1.3436145761868408,-0.0,1.3436145761868408,0.044209106579192,108.67386272526625,0.0133333333333333,0.0009453687315055,mcfm_logistic,1.0,0.0009453687315055,0.2901805532906004,-0.2892351845590948,False,raw,-0.2892351845590948,0.0,-0.0,False,-0.0,0.0032578638395482,asymptotic_damped,0.1,2.0,exp,0.9823793146181776,base,base,alpha_over_pi,0.011817143,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.011817143,0.15,0.0,0.15,0.0594,0.011817143,-0.0,1.0023241,0.0581422,0.0581422,0.058277328,0.058277328,-0.09500368
E288_200:40,E288_200,40,0.3,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0901,0.53030303,0.169902857,0.0111,0.020931429,0.123196448,15%,0.00%,1.868554449940476,-0.0,1.868554449940476,0.0909274316332673,81.15315934427962,0.04,0.0021573747327673,mcfm_logistic,1.0,0.0021573747327673,0.3274853203474567,-0.3253279456146893,False,raw,-0.3253279456146893,0.0,-0.0,False,-0.0,0.0065876990470243,asymptotic_damped,0.1,2.0,exp,0.8521437889662113,base,base,alpha_over_pi,0.020931429,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.020931429,0.15,0.0,0.15,0.16990286,0.020931428,-0.0,1.0023241,0.16045496,0.16045496,0.16082788,0.16082788,-0.4335579
E288_200:41,E288_200,41,0.5,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0702,0.318181818,0.220628571,0.0084,0.0264,0.11965812,15%,0.00%,-0.3154130575106235,0.0,-0.3154130575106235,-0.6994909238739077,-20.304607140553923,0.0666666666666666,0.002820165332723,mcfm_logistic,1.0,0.002820165332723,-0.0939874753163845,0.0968076406491076,True,raw,0.0968076406491076,0.0,0.0,False,-0.0,-0.03000575686526,asymptotic_damped,0.1,2.0,exp,0.6411803884299546,base,base,alpha_over_pi,0.0264,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.0264,0.15,0.0,0.15,0.22062857,0.0264,0.0,1.0023241,0.22537264,0.22537264,0.22589643,0.22589643,0.1995401
E288_200:42,E288_200,42,0.7,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0522,0.227272727,0.22968,0.0069,0.03036,0.132183908,15%,0.00%,-1.299770240837633,0.0,-1.299770240837633,-0.1767081540903594,-50.37714890769542,0.0933333333333333,0.0031285748971411,mcfm_logistic,1.0,0.0031285748971411,-0.157640607574958,0.1607691824720992,True,raw,0.1607691824720992,0.0,0.0,False,-0.0,-0.0198462499305804,asymptotic_damped,0.1,2.0,exp,0.4184863060425646,base,base,alpha_over_pi,0.03036,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.03036,0.15,0.0,0.15,0.22968,0.03036,0.0,1.0023241,0.2413725,0.2413725,0.24193347,0.24193347,0.40360552
E288_200:43,E288_200,43,0.9,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0411,0.176767677,0.232508571,0.0061,0.0682878432018241,0.148418491,15%,0.00%,0.1568266166270773,0.0,0.1568266166270773,1.482583607302382,-2.1931349858828604,0.12,0.0031961463668194,mcfm_logistic,1.0,0.0031961463668194,-0.0055989934069809,0.0087951397738004,True,raw,0.0087951397738004,0.0,0.0,False,0.0,-0.5708430309695393,asymptotic_damped,0.1,2.0,exp,0.2369277586821217,base,base,alpha_over_pi,0.034508571,0.0589269722342399,0.2534399999999997,0.3519999999999996,0.1,0.05,0.5,2.0,0.2,1.9788661547829431,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.0682878432018241,0.15,0.0,0.15,0.23250857,0.06828784,0.0,1.0023241,0.21189016,0.21189016,0.21238261,0.21238261,-0.29472238
E288_200:44,E288_200,44,1.1,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0297,0.144628099,0.205354286,0.0054,0.2212293747168456,0.181818182,15%,0.00%,0.945989933111582,-0.0,0.945989933111582,0.2170787223121305,19.836430631866552,0.1466666666666666,0.003099643545298,mcfm_logistic,1.0,0.003099643545298,0.0199018857440826,-0.0168022421987845,False,raw,-0.0168022421987845,0.0,-0.0,False,-0.0,0.1557462235064683,asymptotic_damped,0.1,2.0,exp,0.1163548028087039,base,base,alpha_over_pi,0.037337143,0.2180558964811638,1.0618521810699575,0.9872592592592588,0.1,0.05,0.5,2.0,0.2,5.925182189672241,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.2212293747168456,0.15,0.0,0.15,0.20535429,0.22122937,-0.0,1.0023241,0.15308087,0.15308087,0.15343665,0.15343665,-0.23467788
E288_200:45,E288_200,45,1.3,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0164,0.122377622,0.134011429,0.0038,0.2036956037766249,0.231707317,15%,0.00%,-0.2293855000498281,0.0,-0.2293855000498281,-0.5842192683098514,-11.703066195434294,0.1733333333333333,0.0028946195716741,mcfm_logistic,1.0,0.0028946195716741,-0.0048712807896757,0.0077659003613498,True,raw,0.0077659003613498,0.0,0.0,False,-0.0,-0.5942214576932282,asymptotic_damped,0.1,2.0,exp,0.0495662835049117,base,base,alpha_over_pi,0.031051429,0.2013149466755554,1.5022222222222217,1.0,0.1,0.05,0.5,2.0,0.2,6.559942982869642,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.2036956037766249,0.15,0.0,0.15,0.13401143,0.20369561,0.0,1.0023241,0.08734372,0.08734372,0.08754672,0.08754672,-0.22810856
E288_200:52,E288_200,52,0.1,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0222,1.590909091,0.013954286,0.0075,0.004714286,0.337837838,15%,0.00%,0.3937671807119,-0.0,0.3937671807119,0.0354379102259658,80.56636672274445,0.0117647058823529,0.0001679792292131,mcfm_logistic,1.0,0.0001679792292131,0.0834926170410642,-0.083324637811851,False,raw,-0.083324637811851,0.0,-0.0,False,-0.0,0.0020119051859466,asymptotic_damped,0.1,2.0,exp,0.9862545134574356,base,base,alpha_over_pi,0.004714286,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.004714286,0.15,0.0,0.15,0.013954286,0.004714286,-0.0,1.0023241,0.011726297,0.011726297,0.011753551,0.011753551,-0.4668227
E288_200:53,E288_200,53,0.3,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0165,0.53030303,0.031114286,0.0038,0.007165714,0.23030303,15%,0.00%,0.5465033458463213,-0.0,0.5465033458463213,0.0569333861109597,71.9243134524098,0.0352941176470588,0.0003673196715829,mcfm_logistic,1.0,0.0003673196715829,0.0957489048629265,-0.0953815851913436,False,raw,-0.0953815851913436,0.0,-0.0,False,-0.0,0.0038362806562516,asymptotic_damped,0.1,2.0,exp,0.8828786879572208,base,base,alpha_over_pi,0.007165714,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.007165714,0.15,0.0,0.15,0.031114286,0.007165714,-0.0,1.0023241,0.03170062,0.03170062,0.031774294,0.031774294,0.09210636
E288_200:54,E288_200,54,0.5,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0134,0.318181818,0.042114286,0.0029,0.009114286,0.21641791,15%,0.00%,-0.0956490906697646,0.0,-0.0956490906697646,-0.4402999098590762,-15.115103549500716,0.0588235294117647,0.0004633865343411,mcfm_logistic,1.0,0.0004633865343411,-0.0331643761908697,0.0336277627252108,True,raw,0.0336277627252108,0.0,0.0,False,-0.0,-0.0139724182259359,asymptotic_damped,0.1,2.0,exp,0.7074977984184172,base,base,alpha_over_pi,0.009114286,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.009114286,0.15,0.0,0.15,0.042114288,0.009114286,0.0,1.0023241,0.042787924,0.042787924,0.042887367,0.042887367,0.08482065
E288_200:55,E288_200,55,0.7,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.01,0.227272727,0.044,0.0023,0.01012,0.23,15%,0.00%,-0.3846723555893074,0.0,-0.3846723555893074,-0.1143830570631809,-42.35892841791576,0.0823529411764705,0.0004974784020367,mcfm_logistic,1.0,0.0004974784020367,-0.0575978256318194,0.0580953040338561,True,raw,0.0580953040338561,0.0,0.0,False,-0.0,-0.0086371038590376,asymptotic_damped,0.1,2.0,exp,0.5075293729325072,base,base,alpha_over_pi,0.01012,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_200.csv,0.15,0.0,0.01012,0.15,0.0,0.15,0.044,0.01012,0.0,1.0023241,0.04341231,0.04341231,0.043513205,0.043513205,-0.04810226
