row_id,dataset,local_index,qT,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,A,PreFactor,CS,dA,error,frac_error,sysNorm,sysP2P,bT,Wpert_CS
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.603866037735849,1.9298448486816693
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.6541798742138365,1.9806599087478869
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.7044937106918239,2.0262195662349614
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.7548075471698114,2.0672979257962654
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.8051213836477987,2.080486758740156
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.8554352201257861,2.0341784849568527
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.9057490566037736,1.961190132988582
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,0.956062893081761,1.8849435141742985
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.0063767295597483,1.81766208993933
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.056690566037736,1.763701153353939
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.1070044025157233,1.722994887680225
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.157318238993711,1.6935678258992664
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.207632075471698,1.6729860366172835
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.2579459119496854,1.6590237293534114
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.308259748427673,1.6498789409607175
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.3585735849056604,1.6441792085141629
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.4088874213836478,1.6409138222039914
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.4592012578616351,1.6393518840375538
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.5095150943396227,1.6389699295471758
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.55982893081761,1.6393948476559537
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.6101427672955977,1.640361321705546
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.6604566037735848,1.641680961110254
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.7107704402515722,1.6432202187814828
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.7610842767295598,1.6448846879774262
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.8113981132075472,1.6466079506932314
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.8617119496855343,1.6483436475030662
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.912025786163522,1.650059821843662
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,1.9623396226415093,1.6517348715400555
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.012653459119497,1.6533546393506473
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.0629672955974843,1.6549103139619563
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.113281132075472,1.656396910311271
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.1635949685534595,1.657812166036315
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.213908805031447,1.659155738269082
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.264222641509434,1.660428618208527
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.3145364779874216,1.661632704278004
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.364850314465409,1.6627704912214396
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.4151641509433963,1.6638448441984164
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.465477987421384,1.6648588354271725
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.515791823899371,1.6658156268868995
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.566105660377359,1.6667183870098583
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.6164194968553462,1.6675702324532
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.6667333333333336,1.6683741883619858
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.717047169811321,1.669133162236749
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.7673610062893084,1.6698499277728864
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.817674842767296,1.6705271159671296
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.867988679245283,1.6711672114752223
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.9183025157232705,1.6717725527181853
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,2.968616352201258,1.672345334617912
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.0189301886792457,1.6728876131299557
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.069244025157233,1.673401310956609
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.1195578616352204,1.673888223985295
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.169871698113208,1.6743500281186403
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.220185534591195,1.6747882862543544
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.2704993710691825,1.6752044552413825
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.32081320754717,1.6755998926905342
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.3711270440251573,1.6759758635563384
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.4214408805031447,1.6763335464354283
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.4717547169811325,1.6766740395483697
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.52206855345912,1.6769983663871868
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.572382389937107,1.6773074810225024
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.622696226415095,1.6776022730722908
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.673010062893082,1.6778835723400274
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.723323899371069,1.6781521531339416
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.7736377358490567,1.6784087382816366
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.823951572327044,1.6786540028559929
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.874265408805032,1.678888577628885
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.9245792452830193,1.6791130522697186
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,3.974893081761007,1.6793279783054038
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.025206918238993,1.679533871858217
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.0755207547169805,1.6797312161772182
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.125834591194968,1.6799204639782537
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.176148427672956,1.6801020396065909
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.226462264150944,1.6802763410358357
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.276776100628931,1.6804437417153604
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.327089937106918,1.680604592277948
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.377403773584906,1.6807592221186896
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.427717610062893,1.6809079408549548
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.47803144654088,1.6810510396768537
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.528345283018868,1.6811887925968676
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.578659119496855,1.6813214576063638
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.6289729559748425,1.6814492777465904
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.67928679245283,1.681572482100658
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.729600628930817,1.6816912867128475
E288_200:0,E288_200,0,0.1,4.5,4.0,5.0,0.4,0.361736263,0.44705553,0.190849544,0.169644039,0.212055048,0.346576325,0.155726781,19.37008002,200.0,6.29,1.590909091,3.953714286,0.32,0.201142857,0.050874404,15%,0.00%,4.779914465408805,1.6818058954408122
